,carat,cut,color,clarity,depth,table,price,x,y,z
28440,0.31,Good,F,VS2,63.6,54.0,583,4.28,4.33,2.74
28441,0.33,Premium,G,VVS1,61.5,59.0,810,4.42,4.46,2.73
28442,1.05,Very Good,E,SI2,62.2,59.0,3816,6.44,6.51,4.03
28443,1.26,Premium,D,VVS2,60.5,58.0,14663,6.99,7.03,4.24
28444,0.44,Premium,G,SI1,61.9,59.0,772,4.82,4.87,3.0
28445,0.82,Premium,F,SI1,61.1,60.0,3080,6.02,5.96,3.66
28446,1.01,Very Good,H,SI1,61.8,59.0,4876,6.37,6.41,3.95
28447,1.5,Good,I,I1,62.6,63.0,4620,7.19,7.25,4.52
28448,0.97,Fair,J,SI2,60.8,67.0,2538,6.41,6.32,3.87
28449,0.5,Good,F,SI1,57.9,62.0,1145,5.18,5.21,3.01
28450,0.9,Good,I,SI2,60.7,58.0,3057,6.17,6.21,3.76
28451,0.24,Ideal,F,VVS2,60.7,56.0,552,3.98,4.03,2.43
28452,0.53,Ideal,H,SI1,62.4,59.0,1226,5.18,5.21,3.24
28453,1.15,Very Good,I,SI2,62.0,58.0,4405,6.69,6.73,4.16
28454,0.31,Premium,I,VS1,62.3,59.0,628,4.35,4.29,2.69
28455,0.53,Ideal,H,SI1,60.8,56.0,1268,5.27,5.29,3.21
28456,0.7,Very Good,G,VS1,62.9,59.0,2212,5.56,5.63,3.52
28457,0.5,Very Good,H,VS2,62.3,58.0,1302,5.05,5.12,3.17
28458,0.9,Premium,G,VS2,62.4,61.0,4137,6.17,6.13,3.84
28459,0.53,Ideal,G,VVS1,62.1,54.0,1990,5.2,5.23,3.24
28460,0.42,Premium,G,VVS1,59.3,59.0,1179,4.9,4.92,2.91
28461,0.72,Premium,H,SI1,62.5,57.0,2398,5.73,5.67,3.56
28462,1.5,Ideal,I,VVS2,61.7,55.0,10646,7.32,7.39,4.54
28463,0.31,Premium,E,VS2,61.6,59.0,872,4.35,4.32,2.67
28464,0.9,Very Good,G,SI2,62.2,60.0,3256,6.09,6.2,3.82
28465,0.3,Very Good,G,IF,60.5,58.0,743,4.35,4.38,2.64
28466,1.22,Premium,E,SI1,59.7,61.0,6403,7.03,6.9,4.16
28467,0.32,Premium,F,VS2,60.7,58.0,828,4.45,4.41,2.69
28468,1.21,Premium,D,SI2,60.9,58.0,6031,6.89,6.83,4.18
28469,1.51,Good,D,SI1,63.6,61.0,11212,7.1,7.25,4.56
28470,0.33,Good,D,VS2,63.5,56.0,625,4.36,4.4,2.78
28471,2.14,Ideal,I,SI1,62.1,58.0,17213,8.21,8.26,5.11
28472,1.2,Ideal,H,VS2,63.0,56.0,5833,6.74,6.65,4.22
28473,0.41,Ideal,D,SI1,60.3,57.0,791,4.82,4.86,2.92
28474,0.5,Premium,E,SI1,62.3,58.0,1415,5.15,5.09,3.19
28475,0.66,Premium,J,SI1,61.0,61.0,1188,5.64,5.59,3.43
28476,0.31,Ideal,I,IF,61.3,57.0,837,4.4,4.34,2.68
28477,0.41,Ideal,D,SI1,62.3,55.0,791,4.77,4.79,2.98
28478,1.08,Premium,H,SI1,62.6,58.0,5078,6.53,6.56,4.1
28479,1.03,Ideal,D,VS1,61.5,57.0,8742,6.48,6.52,4.0
28480,1.01,Premium,D,VS1,61.6,58.0,8823,6.44,6.42,3.96
28481,1.33,Fair,G,SI2,63.0,62.0,6078,6.9,6.87,4.34
28482,0.31,Ideal,E,VVS1,62.4,56.0,1028,4.37,4.35,2.72
28483,0.33,Ideal,G,VS1,61.4,55.0,666,4.44,4.48,2.74
28484,0.38,Ideal,E,VVS2,62.2,56.0,1176,4.65,4.58,2.87
28485,1.01,Very Good,G,VS1,62.7,56.0,6326,6.36,6.46,4.02
28486,0.9,Premium,H,VS2,62.8,58.0,3810,6.17,6.13,3.86
28487,0.32,Premium,H,SI1,61.3,60.0,449,4.36,4.42,2.69
28488,1.4,Very Good,D,SI2,61.8,54.0,8268,7.16,7.21,4.44
28489,1.71,Ideal,J,VS1,62.4,56.0,10778,7.63,7.59,4.75
28490,0.54,Ideal,F,SI1,61.5,55.0,1327,5.25,5.28,3.24
28491,0.31,Premium,G,SI1,62.1,58.0,462,4.33,4.36,2.7
28492,0.53,Ideal,G,VVS1,62.1,56.0,1958,5.19,5.21,3.23
28493,1.0,Premium,H,I1,61.3,60.0,2695,6.39,6.43,3.93
28494,0.26,Ideal,D,VVS2,62.5,56.0,599,4.08,4.11,2.56
28495,0.42,Ideal,G,VVS1,61.6,55.0,1179,4.81,4.87,2.98
28496,1.0,Premium,D,VVS1,62.9,58.0,10752,6.34,6.28,3.97
28497,0.36,Premium,G,IF,62.5,60.0,1074,4.49,4.53,2.82
28498,1.0,Very Good,F,SI1,61.4,60.0,4504,6.35,6.38,3.91
28499,0.43,Good,H,VVS1,61.2,61.0,1037,4.84,4.9,2.98
28500,0.81,Premium,F,SI1,61.6,58.0,3311,5.96,5.92,3.66
28501,0.9,Good,G,SI1,63.9,60.0,3574,6.07,6.1,3.89
28502,0.72,Ideal,G,VS2,62.0,56.0,2383,5.75,5.79,3.58
28503,0.41,Good,G,SI1,64.3,54.0,836,4.72,4.68,3.02
28504,0.33,Premium,I,VVS1,61.9,60.0,780,4.44,4.41,2.74
28505,0.4,Good,E,SI1,63.2,56.0,687,4.65,4.69,2.95
28506,0.41,Ideal,F,VVS2,60.6,57.0,1192,4.86,4.81,2.93
28507,1.0,Good,F,VS2,64.2,58.0,5606,6.32,6.26,4.04
28508,0.5,Premium,G,SI1,62.8,61.0,1286,5.01,4.99,3.14
28509,0.54,Ideal,F,VS2,61.4,57.0,1786,5.25,5.2,3.21
28510,0.7,Ideal,J,SI1,62.1,54.0,1815,5.72,5.74,3.56
28511,1.22,Ideal,G,VS1,62.2,56.0,9292,6.88,6.85,4.27
28512,1.08,Premium,H,SI1,61.7,59.0,4740,6.56,6.6,4.06
28513,1.21,Premium,F,VS1,62.6,59.0,10018,6.81,6.76,4.25
28514,0.52,Very Good,G,VS1,59.1,60.0,1554,5.24,5.19,3.08
28515,1.53,Ideal,F,SI1,60.3,57.0,11820,7.52,7.45,4.51
28516,0.57,Premium,E,VS2,61.0,58.0,1851,5.31,5.34,3.25
28517,0.53,Ideal,E,VS2,62.4,56.0,1813,5.2,5.16,3.23
28518,0.74,Ideal,I,VVS2,62.3,55.0,2761,5.77,5.81,3.61
28519,1.01,Good,G,SI1,63.7,60.0,5021,6.28,6.32,4.01
28520,2.0,Premium,H,SI2,62.7,58.0,12168,8.06,8.01,5.04
28521,1.5,Good,H,VS1,63.8,61.0,9878,7.17,7.12,4.56
28522,0.76,Good,J,VS1,62.6,61.9,2015,5.7,5.75,3.58
28523,1.05,Ideal,F,VVS1,62.7,57.0,9784,6.5,6.41,4.05
28524,1.04,Very Good,H,SI2,62.9,57.0,4435,6.39,6.45,4.04
28525,1.06,Ideal,H,VVS1,61.3,57.0,7193,6.55,6.53,4.01
28526,0.73,Very Good,G,VVS2,61.4,58.0,3288,5.83,5.86,3.59
28527,0.73,Fair,I,VS1,55.9,66.0,2330,6.11,6.01,3.39
28528,0.7,Premium,E,SI1,61.2,62.0,2396,6.65,5.73,3.48
28529,1.51,Fair,F,I1,67.5,56.0,3734,7.17,7.05,4.8
28530,0.92,Ideal,E,SI1,61.4,55.0,4183,6.29,6.25,3.85
28531,1.03,Premium,G,SI2,59.9,60.0,4413,6.56,6.5,3.91
28532,0.32,Ideal,F,VS2,61.1,57.0,828,4.47,4.44,2.72
28533,0.7,Premium,G,I1,59.7,59.0,1138,5.76,5.57,3.39
28534,0.6,Very Good,H,VS2,64.2,57.0,1597,5.27,5.32,3.4
28535,0.55,Ideal,H,IF,61.9,56.0,2120,5.26,5.34,3.26
28536,0.75,Very Good,F,SI1,62.3,58.0,2573,5.8,5.86,3.63
28537,0.34,Ideal,E,SI2,62.9,56.0,612,4.48,4.45,2.81
28538,1.08,Ideal,F,I1,61.8,56.0,3168,6.64,6.62,4.1
28539,1.51,Good,H,SI1,62.2,61.0,8854,7.25,7.32,4.53
28540,1.57,Ideal,H,SI1,61.8,55.0,9416,7.47,7.51,4.63
28541,0.51,Very Good,E,SI2,58.3,61.9,1180,5.19,5.2,3.04
28542,0.4,Ideal,E,SI2,61.3,56.0,629,4.75,4.78,2.92
28543,0.43,Very Good,G,IF,62.7,58.0,1286,4.8,4.84,3.02
28544,0.73,Ideal,D,VVS2,62.2,56.0,4252,5.79,5.73,3.58
28545,0.34,Premium,E,SI1,59.3,58.0,765,4.59,4.55,2.71
28546,0.56,Premium,E,VS2,61.0,62.0,1882,5.36,5.28,3.24
28547,0.72,Ideal,H,SI1,61.1,56.0,2997,5.78,5.8,3.54
28548,0.51,Ideal,D,VVS2,62.0,55.0,2145,5.13,5.16,3.19
28549,1.28,Ideal,G,VS1,62.1,57.0,10126,6.91,6.94,4.3
28550,1.01,Very Good,F,VVS2,62.5,63.0,7715,6.41,6.38,4.0
28551,1.22,Ideal,H,SI2,62.3,55.3,5321,6.8,6.87,4.26
28552,0.6,Premium,H,I1,60.1,60.0,806,5.51,5.44,3.29
28553,2.04,Premium,G,I1,62.4,58.0,9727,8.08,8.17,5.07
28554,0.3,Premium,D,SI2,61.0,61.0,574,4.31,4.25,2.61
28555,0.54,Very Good,D,VVS2,62.1,55.0,2318,5.21,5.26,3.25
28556,0.72,Ideal,J,VS1,62.7,57.0,2112,5.74,5.71,3.59
28557,0.55,Ideal,G,VS2,60.4,56.0,1854,5.38,5.31,3.23
28558,0.83,Premium,D,SI1,62.5,54.0,3556,6.08,6.02,3.78
28559,0.7,Fair,G,SI1,68.4,58.0,1915,5.59,5.55,3.61
28560,0.7,Good,F,SI1,63.8,60.0,2423,5.63,5.6,3.58
28561,1.51,Premium,F,VS2,61.8,56.0,12899,7.46,7.32,4.57
28562,1.02,Ideal,F,SI1,62.8,55.0,5398,6.43,6.4,4.03
28563,1.14,Very Good,J,VS1,60.0,60.0,4702,6.76,6.81,4.07
28564,1.06,Very Good,H,VS1,61.9,58.0,5627,6.57,6.49,4.04
28565,2.04,Premium,H,SI1,62.2,60.0,12341,8.07,8.0,5.0
28566,1.0,Premium,D,SI1,61.3,61.0,5880,6.52,6.39,3.96
28567,0.52,Premium,D,VS2,59.4,61.0,1828,5.24,5.23,3.11
28568,0.3,Very Good,H,VVS1,62.2,58.0,684,4.26,4.29,2.66
28569,0.42,Premium,G,VS2,59.5,59.0,1087,4.89,4.83,2.89
28570,0.71,Premium,E,SI1,59.1,61.0,2863,5.84,5.8,3.44
28571,0.31,Ideal,E,VS2,61.9,55.0,872,4.39,4.36,2.71
28572,1.02,Ideal,G,IF,62.5,57.0,8162,6.37,6.44,4.0
28573,0.27,Premium,E,VVS2,59.0,59.0,799,4.27,4.24,2.51
28574,0.37,Ideal,I,VS2,61.5,56.0,537,4.6,4.63,2.84
28575,0.7,Very Good,D,SI1,61.0,59.0,2409,5.67,5.7,3.47
28576,0.4,Premium,J,VS1,60.7,60.0,810,4.79,4.76,2.9
28577,0.5,Very Good,F,VS2,59.4,59.0,1436,5.19,5.22,3.09
28578,2.04,Premium,E,SI2,58.3,58.0,17379,8.35,8.31,4.86
28579,1.0,Very Good,D,SI1,60.5,58.0,5755,6.42,6.48,3.9
28580,0.7,Ideal,F,VS1,61.6,57.0,2998,5.7,5.73,3.52
28581,0.58,Very Good,G,VVS2,59.1,59.6,2021,5.39,5.42,3.19
28582,1.1,Ideal,F,IF,62.0,57.0,11233,6.65,6.57,4.1
28583,0.54,Very Good,H,SI1,61.7,54.0,1065,5.23,5.27,3.24
28584,1.2,Ideal,G,SI1,61.5,54.0,6160,6.85,6.87,4.22
28585,2.7,Very Good,H,SI2,63.1,56.0,14341,8.84,8.78,5.56
28586,0.73,Ideal,I,VVS2,63.3,57.0,2485,5.77,5.73,3.64
28587,0.33,Ideal,E,VS2,60.8,57.0,928,4.47,4.45,2.71
28588,0.25,Ideal,H,VS1,61.5,56.0,445,4.05,4.08,2.5
28589,0.28,Very Good,F,VVS2,59.7,59.0,642,4.26,4.28,2.55
28590,0.3,Very Good,F,VS1,60.9,63.0,704,4.26,4.31,2.61
28591,1.51,Very Good,G,SI1,63.1,56.0,7585,7.27,7.22,4.57
28592,0.51,Ideal,G,VS1,61.0,55.0,1656,5.11,5.21,3.15
28593,1.14,Premium,F,SI1,59.6,58.0,5925,6.78,6.8,4.05
28594,0.32,Ideal,D,VVS1,61.7,55.0,1067,4.41,4.44,2.73
28595,1.51,Premium,J,VS2,59.6,60.0,7418,7.48,7.58,4.49
28596,2.01,Very Good,H,SI1,62.2,60.0,17434,8.05,8.0,4.99
28597,2.1,Ideal,F,SI2,61.0,60.0,18124,8.22,8.2,5.01
28598,0.54,Ideal,F,VS2,61.4,57.0,1662,5.2,5.25,3.21
28599,0.71,Ideal,D,VS2,62.5,55.0,3217,5.71,5.74,3.58
28600,1.51,Premium,F,SI1,62.2,58.0,11374,7.32,7.27,4.54
28601,1.01,Premium,H,SI1,61.2,58.0,4642,6.47,6.43,3.95
28602,1.23,Premium,I,SI2,62.5,60.0,5269,6.82,6.75,4.24
28603,0.7,Very Good,D,SI1,58.2,60.0,2681,5.75,5.79,3.36
28604,0.81,Very Good,G,SI2,63.4,58.0,2545,5.87,5.92,3.74
28605,0.31,Ideal,G,IF,61.9,54.0,891,4.35,4.38,2.7
28606,0.38,Very Good,G,SI1,62.4,59.0,666,4.59,4.64,2.88
28607,0.81,Very Good,I,SI1,60.3,58.0,2701,6.0,6.04,3.63
28608,1.09,Very Good,F,SI2,58.6,63.0,4629,6.73,6.78,3.96
28609,1.21,Ideal,F,VS2,62.6,55.0,6261,6.81,6.74,4.24
28610,0.71,Good,G,SI2,58.2,64.0,1902,5.82,5.77,3.37
28611,0.31,Ideal,F,VS1,61.0,56.0,642,4.38,4.4,2.68
28612,1.04,Premium,D,VVS2,60.8,58.0,10314,6.53,6.49,3.96
28613,0.47,Ideal,I,VS2,62.1,54.0,884,4.99,5.03,3.11
28614,0.3,Very Good,G,SI1,59.7,60.0,447,4.35,4.39,2.61
28615,1.1,Ideal,G,SI1,62.2,56.6,5868,6.56,6.6,4.09
28616,1.52,Good,J,VS2,63.5,58.0,7370,7.24,7.28,4.61
28617,0.38,Very Good,F,VS2,61.9,59.0,800,4.61,4.66,2.87
28618,2.38,Premium,J,SI2,60.6,59.0,10716,8.66,8.63,5.24
28619,0.52,Very Good,H,VS2,63.5,58.0,1389,5.08,5.09,3.23
28620,0.36,Ideal,D,SI1,62.8,57.0,794,4.54,4.51,2.84
28621,0.28,Ideal,E,VVS1,61.2,54.0,787,4.24,4.26,2.6
28622,0.92,Premium,H,SI1,60.7,59.0,3165,6.34,6.25,3.82
28623,1.42,Good,F,VS2,63.7,57.0,9542,7.08,6.99,4.48
28624,1.0,Premium,E,VS2,62.8,62.0,6272,6.29,6.26,3.94
28625,0.9,Good,E,SI2,64.1,57.0,3084,6.09,6.07,3.9
28626,2.0,Premium,D,SI2,59.3,62.0,12576,8.12,8.06,4.8
28627,1.28,Premium,G,VS2,62.1,60.0,8139,6.95,6.89,4.3
28628,1.04,Premium,G,VS2,60.0,58.0,6122,6.62,6.54,3.95
28629,0.31,Ideal,H,VS2,62.0,57.0,628,4.38,4.33,2.7
28630,0.3,Very Good,F,VS2,62.8,58.0,605,4.25,4.28,2.68
28631,0.32,Ideal,F,VS1,61.5,56.0,639,4.4,4.44,2.72
28632,1.07,Premium,F,SI2,62.4,57.0,4573,6.58,6.53,4.09
28633,0.33,Ideal,F,VS2,61.3,56.0,666,4.43,4.47,2.73
28634,0.51,Ideal,F,VS2,61.6,57.0,1661,5.14,5.15,3.17
28635,1.0,Ideal,E,SI1,61.6,57.0,5331,6.37,6.45,3.95
28636,0.51,Premium,D,VS2,62.0,60.0,1807,5.12,5.07,3.16
28637,0.5,Ideal,E,VS1,62.7,57.0,1745,5.04,5.11,3.18
28638,1.05,Premium,E,SI2,59.5,59.0,4742,6.65,6.59,3.94
28639,0.35,Premium,H,VS1,62.6,59.0,614,4.45,4.5,2.8
28640,0.41,Good,E,SI1,63.5,55.0,654,4.73,4.75,3.01
28641,0.92,Premium,D,SI2,62.5,59.0,3550,6.24,6.2,3.89
28642,0.7,Ideal,F,SI2,61.8,56.0,2171,5.69,5.71,3.52
28643,0.31,Premium,D,VS2,61.7,58.0,636,4.32,4.37,2.68
28644,1.04,Good,I,SI2,59.9,64.0,2970,6.51,6.45,3.88
28645,0.71,Very Good,J,VS2,62.3,57.0,1930,5.65,5.69,3.53
28646,0.33,Ideal,F,VVS1,61.3,55.0,939,4.45,4.46,2.73
28647,0.4,Good,D,VS1,60.5,63.0,954,4.75,4.77,2.88
28648,2.03,Good,I,SI2,63.8,63.0,9651,7.89,7.84,5.02
28649,1.0,Good,E,SI1,62.6,61.0,4989,6.29,6.32,3.95
28650,0.31,Very Good,G,VVS2,63.4,59.0,907,4.29,4.26,2.71
28651,0.41,Ideal,I,VVS1,62.3,53.0,785,4.77,4.79,2.98
28652,0.3,Ideal,G,VVS1,62.3,54.0,764,4.32,4.35,2.7
28653,0.26,Very Good,E,VVS2,61.7,60.0,599,4.11,4.12,2.54
28654,0.37,Ideal,F,VVS1,61.3,55.0,960,4.62,4.65,2.84
28655,0.45,Good,F,VS1,59.0,62.0,1012,5.02,5.04,2.97
28656,0.52,Ideal,D,VS2,60.3,56.0,1677,5.24,5.27,3.17
28657,0.34,Ideal,H,SI1,62.6,56.0,490,4.46,4.48,2.8
28658,0.31,Ideal,H,VVS2,61.8,56.0,625,4.34,4.36,2.69
28659,1.0,Good,G,VS2,59.9,57.0,5667,6.45,6.51,3.88
28660,0.7,Ideal,G,SI1,61.9,56.0,2414,5.66,5.71,3.52
28661,0.41,Ideal,H,VVS2,62.5,56.0,899,4.74,4.77,2.97
28662,1.01,Premium,D,SI1,61.5,61.0,5644,6.47,6.37,3.95
28663,1.04,Ideal,F,SI1,61.4,59.0,5220,6.46,6.5,3.98
28664,0.67,Very Good,H,VS2,62.9,55.0,1867,5.56,5.6,3.51
28665,1.05,Premium,J,VS2,59.4,62.0,3593,6.66,6.58,3.93
28666,0.4,Very Good,E,SI1,62.0,61.0,687,4.67,4.71,2.91
28667,0.43,Ideal,I,VVS1,60.6,57.0,1120,4.88,4.94,2.97
28668,1.02,Ideal,F,VVS2,60.9,56.0,9870,6.54,6.49,3.97
28669,0.23,Ideal,E,VS1,61.5,54.0,586,3.96,3.97,2.44
28670,0.67,Premium,G,SI1,60.5,60.0,1914,5.69,5.65,3.43
28671,1.22,Ideal,E,VVS2,61.6,56.0,14414,6.85,6.88,4.23
28672,0.3,Ideal,E,VS2,62.4,57.0,844,4.29,4.24,2.66
28673,0.71,Very Good,G,VVS2,60.8,58.0,2977,5.75,5.77,3.5
28674,1.2,Ideal,G,SI2,62.2,56.0,5385,6.74,6.84,4.22
28675,0.5,Very Good,G,SI1,62.8,61.0,1197,4.99,5.01,3.14
28676,0.7,Good,H,VS1,59.4,62.0,2421,5.71,5.74,3.4
28677,0.5,Ideal,F,SI1,60.2,63.0,1374,5.12,5.15,3.09
28678,0.41,Ideal,F,SI1,62.8,57.0,969,4.73,4.69,2.96
28679,1.25,Ideal,G,VS2,61.5,58.0,9282,6.88,6.93,4.25
28680,2.05,Ideal,F,SI2,62.2,57.0,12743,8.19,8.12,5.07
28681,1.2,Ideal,I,VS2,63.2,59.0,5699,6.73,6.68,4.24
28682,0.43,Premium,E,SI2,61.8,60.0,882,4.85,4.83,2.99
28683,1.26,Ideal,F,SI1,61.4,56.0,7824,6.99,6.93,4.27
28684,0.73,Ideal,H,VVS2,61.6,56.0,3463,5.8,5.82,3.57
28685,1.33,Ideal,H,VS1,59.3,57.0,8714,7.22,7.18,4.27
28686,0.61,Very Good,E,SI1,62.2,60.0,1983,5.44,5.4,3.37
28687,0.41,Very Good,E,SI1,62.4,55.0,755,4.74,4.78,2.97
28688,1.56,Very Good,H,VVS2,63.3,58.0,12098,7.3,7.35,4.64
28689,0.4,Good,I,VS1,63.5,55.0,687,4.67,4.71,2.98
28690,0.72,Very Good,E,SI2,59.4,63.0,2125,5.87,5.82,3.47
28691,1.0,Ideal,H,VS2,62.5,58.0,4704,6.38,6.33,3.97
28692,0.31,Good,E,SI1,63.3,55.0,544,4.31,4.35,2.74
28693,0.48,Premium,H,SI1,61.9,58.0,990,5.04,5.01,3.11
28694,0.35,Ideal,I,VVS2,62.3,57.0,614,4.49,4.53,2.81
28695,2.0,Very Good,H,SI2,59.7,61.0,15312,8.15,8.2,4.88
28696,0.3,Premium,H,VS2,61.8,60.0,473,4.26,4.31,2.65
28697,0.33,Premium,G,VS1,61.9,59.0,854,4.45,4.43,2.75
28698,0.31,Very Good,D,SI1,60.2,56.0,571,4.37,4.4,2.64
28699,1.0,Very Good,F,SI1,63.3,58.0,5528,6.28,6.39,4.01
28700,0.71,Good,E,SI1,63.8,54.0,2606,5.66,5.72,3.63
28701,1.1,Ideal,F,VS2,62.2,57.0,7658,6.62,6.59,4.11
28702,1.21,Ideal,D,SI2,62.0,57.0,6190,6.81,6.83,4.23
28703,0.8,Very Good,D,SI1,62.9,60.0,3502,5.89,5.94,3.72
28704,1.0,Fair,G,VS2,66.1,61.0,4838,6.08,5.99,3.99
28705,0.37,Very Good,E,VS2,58.9,61.0,811,4.66,4.68,2.75
28706,0.57,Fair,F,SI1,65.8,58.0,1133,5.2,5.1,3.39
28707,0.71,Premium,G,SI1,62.5,58.0,2613,5.66,5.61,3.52
28708,1.02,Premium,D,VVS2,61.4,58.0,10580,6.43,6.46,3.96
28709,0.82,Ideal,D,SI1,61.6,57.0,4135,6.02,6.06,3.72
28710,0.71,Very Good,G,VS2,60.4,61.0,2492,5.77,5.81,3.5
28711,1.52,Ideal,F,SI1,61.5,55.0,12364,7.41,7.44,4.57
28712,0.36,Very Good,F,VS1,60.1,59.0,825,4.62,4.66,2.78
28713,0.8,Premium,D,SI1,59.4,55.0,3226,6.06,6.02,3.59
28714,0.5,Good,H,VVS2,61.9,64.3,1362,5.01,5.03,3.11
28715,0.32,Ideal,F,VVS2,62.1,54.0,1008,4.44,4.41,2.75
28716,1.2,Fair,H,SI2,64.8,58.0,4368,6.61,6.56,4.27
28717,0.4,Ideal,G,SI1,62.0,55.0,692,4.72,4.76,2.94
28718,1.51,Ideal,H,VS2,62.5,55.0,10763,7.29,7.34,4.57
28719,0.33,Very Good,G,VVS1,62.8,59.0,868,4.38,4.44,2.77
28720,1.53,Fair,J,VS2,64.7,58.0,6659,7.24,7.22,4.68
28721,0.35,Very Good,G,VVS2,62.8,58.0,798,4.44,4.48,2.8
28722,0.9,Good,H,SI2,63.1,55.0,3024,6.08,6.13,3.85
28723,0.82,Ideal,D,SI2,62.1,57.0,3357,6.04,6.0,3.74
28724,0.57,Very Good,E,VS2,62.1,59.0,1807,5.29,5.27,3.28
28725,0.43,Ideal,G,VVS1,61.4,57.0,1037,4.85,4.89,2.99
28726,0.71,Ideal,E,SI1,60.5,56.0,3527,5.81,5.84,3.53
28727,0.41,Ideal,F,VVS1,61.8,57.0,1356,4.79,4.75,2.95
28728,0.56,Premium,F,SI2,60.2,58.0,1715,5.36,5.33,3.22
28729,0.51,Very Good,D,SI1,63.0,58.0,1442,5.05,5.07,3.19
28730,0.41,Good,F,VS1,58.0,61.0,891,4.86,4.9,2.83
28731,0.38,Ideal,F,SI1,62.5,53.7,693,4.64,4.66,2.91
28732,0.3,Premium,G,VS1,62.9,58.0,776,4.32,4.27,2.7
28733,0.3,Ideal,G,VS1,61.1,56.0,524,4.35,4.36,2.66
28734,0.56,Premium,E,VS2,61.8,56.0,1915,5.31,5.28,3.27
28735,0.31,Ideal,E,SI2,61.7,56.0,558,4.4,4.35,2.7
28736,0.64,Ideal,D,VVS1,61.5,56.0,4281,5.57,5.59,3.43
28737,1.12,Premium,G,SI2,60.8,55.0,4798,6.84,6.69,4.11
28738,0.55,Premium,I,VVS1,61.3,59.0,1712,5.3,5.27,3.24
28739,0.72,Premium,E,SI1,61.4,57.0,2476,5.83,5.73,3.55
28740,1.14,Premium,I,SI1,60.4,60.0,4596,6.78,6.73,4.08
28741,0.72,Very Good,J,VS2,62.2,58.0,2028,5.68,5.73,3.55
28742,0.84,Fair,F,VS2,65.0,57.2,3172,5.83,5.87,3.81
28743,0.7,Ideal,D,SI1,61.8,56.0,2872,5.63,5.73,3.51
28744,0.37,Ideal,F,VVS2,60.7,57.0,839,4.67,4.69,2.84
28745,0.71,Good,J,VS2,63.8,58.0,1774,5.61,5.58,3.57
28746,1.07,Ideal,I,SI1,62.0,55.0,4958,6.56,6.6,4.08
28747,0.84,Ideal,J,VS2,60.7,56.0,2376,6.17,6.12,3.73
28748,0.59,Ideal,F,VVS2,61.7,56.0,2551,5.38,5.41,3.33
28749,0.41,Ideal,F,VS2,60.9,57.0,863,4.74,4.78,2.9
28750,0.74,Very Good,F,SI1,62.9,57.0,2684,5.76,5.79,3.63
28751,0.3,Premium,G,VS1,61.9,59.0,776,4.32,4.28,2.66
28752,1.0,Very Good,G,VS2,62.8,62.0,6386,6.28,6.33,3.96
28753,0.43,Very Good,E,SI1,63.2,57.0,948,4.84,4.78,3.04
28754,0.71,Good,E,VS2,62.8,60.0,2836,5.6,5.65,3.53
28755,0.41,Premium,H,VS1,62.8,59.0,1033,4.73,4.64,2.94
28756,1.0,Very Good,G,VS2,63.0,59.0,5702,6.36,6.4,4.02
28757,1.7,Premium,F,VS1,60.6,58.0,18430,7.68,7.71,4.66
28758,0.7,Premium,G,SI2,61.3,58.0,2100,5.75,5.67,3.5
28759,0.7,Very Good,J,VS1,59.6,62.0,1855,5.7,5.77,3.42
28760,1.51,Ideal,I,SI1,61.1,59.0,8342,7.4,7.37,4.51
28761,0.71,Very Good,H,VS1,62.8,58.0,2277,5.67,5.7,3.57
28762,0.32,Ideal,F,IF,61.2,57.0,949,4.4,4.42,2.7
28763,0.31,Ideal,D,VS2,61.2,55.0,734,4.37,4.39,2.68
28764,0.3,Ideal,F,VS2,61.1,56.0,573,4.36,4.38,2.67
28765,1.0,Premium,G,VS1,62.3,58.0,6290,6.39,6.3,3.95
28766,0.33,Premium,H,VS1,59.2,58.0,579,4.5,4.55,2.68
28767,0.3,Good,I,VVS1,63.8,56.0,709,4.26,4.23,2.71
28768,0.32,Ideal,E,VVS2,62.0,55.0,842,4.38,4.4,2.72
28769,1.7,Very Good,I,VS2,58.5,59.0,11190,7.81,7.89,4.59
28770,0.5,Good,G,IF,64.0,55.0,2081,5.08,5.05,3.24
28771,0.33,Ideal,G,VVS2,61.6,54.0,730,4.44,4.49,2.75
28772,0.7,Premium,F,SI1,62.5,59.0,2333,5.65,5.67,3.54
28773,0.35,Ideal,D,VVS2,61.6,54.0,945,4.55,4.57,2.81
28774,2.21,Very Good,F,SI2,61.0,58.0,18483,8.36,8.43,5.12
28775,1.5,Very Good,H,SI1,61.6,57.0,9523,7.26,7.35,4.5
28776,1.31,Very Good,I,SI2,63.5,55.0,5612,6.97,6.89,4.4
28777,0.47,Ideal,H,IF,61.9,56.0,1865,4.99,5.02,3.1
28778,0.31,Ideal,I,VS1,61.9,53.9,502,4.35,4.38,2.7
28779,0.71,Premium,F,SI1,61.6,57.0,2381,5.73,5.7,3.52
28780,0.3,Very Good,D,VVS2,59.0,59.0,729,4.4,4.42,2.6
28781,0.33,Premium,D,VVS2,60.4,60.0,1052,4.51,4.46,2.71
28782,1.52,Ideal,F,SI1,62.0,54.0,12071,7.36,7.44,4.59
28783,0.3,Premium,F,VS2,62.8,58.0,776,4.28,4.25,2.68
28784,2.48,Fair,I,SI2,56.7,66.0,15030,8.88,8.64,4.99
28785,0.93,Premium,H,SI1,61.8,59.0,3750,6.27,6.23,3.86
